Orthography	Transcription
SOLLIE	s.ɑ1.l.i0
SOLLINGER	s.ɑ1.l.ɪ0.ŋ.ɚ0
SOLLISH	s.ɑ1.l.ɪ0.ʃ
SOLLOWAY	s.ɑ1.l.oʊ0.w.eɪ2
SOLLY	s.ɑ1.l.i0
SOLO	s.oʊ1.l.oʊ2
SOLODAR	s.ɑ1.l.ʌ0.d.ɚ0
SOLOFF	s.ɑ1.l.ɔ0.f
SOLOIST	s.oʊ1.l.oʊ2.ʌ0.s.t
SOLOIST(1)	s.oʊ1.l.oʊ2.ɪ0.s.t
SOLOISTS	s.oʊ1.l.oʊ2.ʌ0.s.t.s
SOLOMAN	s.oʊ0.l.oʊ0.m.æ1.n
SOLOMON	s.ɑ1.l.ʌ0.m.ʌ0.n
SOLOMON'S	s.ɑ1.l.ʌ0.m.ʌ0.n.z
SOLOMOS	s.ɑ1.l.ʌ0.m.oʊ0.s
SOLON	s.oʊ1.l.ʌ0.n
SOLORIO	s.oʊ0.l.ɔ1.ɹ.i0.oʊ0
SOLORZANO	s.oʊ0.l.ɔ0.ɹ.z.ɑ1.n.oʊ0
SOLOS	s.oʊ1.l.oʊ0.z
SOLOVIEV	s.ɑ1.l.oʊ0.v.i2.v
SOLOW	s.ɑ1.l.oʊ0
SOLOWAY	s.oʊ1.l.oʊ0.w.eɪ2
SOLSTICE	s.ɔ1.l.s.t.ɪ0.s
SOLSTICES	s.ɔ1.l.s.t.ɪ0.s.ɪ0.s
SOLT	s.oʊ1.l.t
SOLTAU	s.oʊ1.l.t.aʊ0
SOLTERO	s.oʊ0.l.t.ɛ1.ɹ.oʊ0
SOLTES	s.oʊ1.l.t.s
SOLTESZ	s.oʊ1.l.t.ɪ0.ʃ
SOLTI	s.oʊ1.l.t.i0
SOLTIS	s.oʊ1.l.t.ɪ0.s
SOLTYS	s.oʊ1.l.t.i0.z
SOLTYSIAK	s.oʊ0.l.t.ɪ1.s.i0.æ0.k
SOLUBLE	s.ɑ1.l.j.ʌ0.b.ʌ0.l
SOLUM	s.oʊ1.l.ʌ0.m
SOLUTION	s.ʌ0.l.u1.ʃ.ʌ0.n
SOLUTIONS	s.ʌ0.l.u1.ʃ.ʌ0.n.z
SOLVABLE	s.ɑ1.l.v.ʌ0.b.ʌ0.l
SOLVAY	s.oʊ1.l.v.eɪ0
SOLVE	s.ɑ1.l.v
SOLVED	s.ɑ1.l.v.d
SOLVENCY	s.ɔ1.l.v.ʌ0.n.s.i0
SOLVENT	s.ɑ1.l.v.ʌ0.n.t
SOLVENTS	s.ɔ1.l.v.ʌ0.n.t.s
SOLVER	s.ɑ1.l.v.ɚ0
SOLVERS	s.ɑ1.l.v.ɚ0.z
SOLVES	s.ɑ1.l.v.z
SOLVIG	s.oʊ1.l.v.ɪ0.g
SOLVING	s.ɑ1.l.v.ɪ0.ŋ
SOLWIN	s.oʊ1.l.w.ɪ2.n
SOLWIN'S	s.oʊ1.l.w.ɪ2.n.z
SOLZHENITSYN	s.oʊ2.l.z.ʌ0.n.ɪ1.t.s.ɪ2.n
SOM	s.ɑ1.m
SOMA	s.oʊ1.m.ʌ0
SOMALI	s.ʌ0.m.ɑ1.l.i0
SOMALIA	s.ʌ0.m.ɑ1.l.i0.ʌ0
SOMALIA(1)	s.ʌ0.m.ɑ1.l.j.ʌ0
SOMALIA'S	s.ʌ0.m.ɑ1.l.i0.ʌ0.z
SOMALIA'S(1)	s.ʌ0.m.ɑ1.l.j.ʌ0.z
SOMALIAN	s.ʌ0.m.ɑ1.l.j.ʌ0.n
SOMALIANS	s.ʌ0.m.ɑ1.l.j.ʌ0.n.z
SOMALIAS	s.ʌ0.m.ɑ1.l.i0.ʌ0.z
SOMALIAS(1)	s.ʌ0.m.ɑ1.l.j.ʌ0.z
SOMALILAND	s.ʌ0.m.ɑ1.l.i0.l.æ2.n.d
SOMALIS	s.ʌ0.m.ɑ1.l.i0.z
SOMATOGEN	s.oʊ2.m.æ1.t.ʌ0.dʒ.ɛ0.n
SOMATOTROPIN	s.oʊ2.m.ʌ0.t.ɑ1.t.ɹ.ʌ0.p.ɪ0.n
SOMBER	s.ɑ1.m.b.ɚ0
SOMBERLY	s.ɑ1.m.b.ɚ0.l.i0
SOMBRERO	s.ɑ0.m.b.ɹ.ɛ1.ɹ.oʊ0
SOME	s.ʌ1.m
SOMEBODY	s.ʌ1.m.b.ɑ2.d.i0
SOMEBODY(1)	s.ʌ1.m.b.ʌ0.d.i2
SOMEBODY'S	s.ʌ1.m.b.ɑ2.d.i0.z
SOMEDAY	s.ʌ1.m.d.eɪ2
SOMEHOW	s.ʌ1.m.h.aʊ2
SOMEONE	s.ʌ1.m.w.ʌ2.n
SOMEONE'S	s.ʌ1.m.w.ʌ2.n.z
SOMEPLACE	s.ʌ1.m.p.l.eɪ2.s
SOMER	s.ʌ1.m.ɚ0
SOMERS	s.ʌ1.m.ɚ0.z
SOMERSAULT	s.ʌ1.m.ɚ0.s.ɔ2.l.t
SOMERSAULTING	s.ʌ1.m.ɚ0.s.ɔ2.l.t.ɪ0.ŋ
SOMERSAULTS	s.ʌ1.m.ɚ0.s.ɔ2.l.t.s
SOMERSET	s.ʌ1.m.ɚ0.s.ɛ2.t
SOMERTON	s.ʌ1.m.ɚ0.t.ʌ0.n
SOMERVILLE	s.ʌ1.m.ɚ0.v.ɪ2.l
SOMES	s.ʌ1.m.z
SOMESH	s.oʊ2.m.ɛ1.ʃ
SOMETHIN'	s.ʌ1.m.θ.ɪ0.n
SOMETHING	s.ʌ1.m.θ.ɪ0.ŋ
SOMETHING'S	s.ʌ1.m.θ.ɪ0.ŋ.z
SOMETHINGS	s.ʌ1.m.θ.ɪ2.ŋ.z
SOMETIME	s.ʌ1.m.t.aɪ2.m
SOMETIMES	s.ʌ0.m.t.aɪ1.m.z
SOMETIMES(1)	s.ʌ1.m.t.aɪ2.m.z
SOMEWHAT	s.ʌ1.m.w.ʌ1.t
SOMEWHAT(1)	s.ʌ1.m.h.w.ʌ1.t
SOMEWHERE	s.ʌ1.m.w.ɛ2.ɹ
SOMEWHERES	s.ʌ1.m.w.ɛ2.ɹ.z
SOMMA	s.ɑ1.m.ʌ0
SOMMER	s.ʌ1.m.ɚ0
SOMMERFELD	s.ɑ1.m.ɚ0.f.ɛ0.l.d
SOMMERFELDT	s.ɑ1.m.ɚ0.f.ɪ0.l.t
SOMMERFIELD	s.ʌ0.m.ɚ1.f.i0.l.d
SOMMERS	s.ʌ1.m.ɚ0.ɹ.z
SOMMERSBY	s.ʌ1.m.ɚ0.ɹ.z.b.i0
SOMMERVILLE	s.ɑ1.m.ɚ0.v.ɪ0.l
SOMNOLENCE	s.ɑ1.m.n.ʌ0.l.ʌ0.n.s
SOMNOLENT	s.ɑ1.m.n.ʌ0.l.ʌ0.n.t
SOMOGYI	s.oʊ0.m.oʊ1.g.j.i0
SOMOZA	s.ʌ0.m.oʊ1.z.ʌ0
SON	s.ʌ1.n
SON'S	s.ʌ1.n.z
SON-IN-LAW	s.ʌ1.n.ɪ0.n.l.ɔ2
SON-OF-A-BITCH	s.ʌ1.n.ʌ0.v.ʌ0.b.ɪ2.tʃ
SONAR	s.oʊ1.n.ɑ0.ɹ
SONAT	s.ɑ1.n.ʌ0.t
SONATA	s.ʌ0.n.ɑ1.t.ʌ0
SONATAS	s.ɑ2.n.ɑ1.t.ʌ0.z
SONATRACH	s.ɑ1.n.ʌ0.t.ɹ.æ0.k
SONCHEZ	s.ɑ1.n.tʃ.ɛ0.z
SONDAG	s.ɑ1.n.d.ʌ0.g
SONDERMAN	s.ɑ1.n.d.ɚ0.m.ʌ0.n
SONDGEROTH	s.ɑ1.n.dʒ.ɚ0.ɑ0.θ
SONDHEIM	s.ɑ1.n.d.h.aɪ2.m
SONDHEIM'S	s.ɑ1.n.d.h.aɪ2.m.z
SONDHEIMER	s.ɑ1.n.d.h.aɪ2.m.ɚ0
SONDRA	s.ɑ1.n.d.ɹ.ʌ0
SONES	s.oʊ1.n.z
SONESTA	s.ʌ0.n.ɛ1.s.t.ʌ0
SONET	s.oʊ1.n.ɛ0.t
SONEX	s.oʊ1.n.ɛ0.k.s
SONG	s.ɔ1.ŋ
SONG'S	s.ɔ1.ŋ.z
SONGBIRD	s.ɔ1.ŋ.b.ɚ2.d
SONGBIRDS	s.ɔ1.ŋ.b.ɚ2.d.z
SONGBOOK	s.ɔ1.n.g.b.ʊ2.k
SONGBOOKS	s.ɔ1.n.g.b.ʊ2.k.s
SONGER	s.ɔ1.ŋ.ɚ0
SONGS	s.ɔ1.ŋ.z
SONGWRITER	s.ɔ1.ŋ.ɹ.aɪ2.t.ɚ0
SONGWRITERS	s.ɔ1.ŋ.ɹ.aɪ2.t.ɚ0.z
SONGWRITING	s.ɔ1.ŋ.ɹ.aɪ2.t.ɪ0.ŋ
SONGY	s.ɑ1.n.dʒ.i0
SONI	s.oʊ1.n.i2
SONIA	s.oʊ1.n.j.ɑ2
SONIC	s.ɑ1.n.ɪ0.k
SONICS	s.ɑ1.n.ɪ0.k.s
SONIER	s.oʊ1.n.i0.ɚ0
SONJA	s.oʊ1.n.j.ɑ2
SONJI	s.ɔ1.n.dʒ.i2
SONN	s.ɑ1.n
SONNE	s.ɑ1.n
SONNEBORN	s.ɑ1.n.ɪ0.b.ɔ0.ɹ.n
SONNEN	s.ɑ1.n.ʌ0.n
SONNENBERG	s.ɑ1.n.ʌ0.n.b.ɚ0.g
SONNENBLICK	s.ʌ0.n.ɛ1.n.b.l.ɪ0.k
SONNENBURG	s.ɑ1.n.ʌ0.n.b.ɚ0.g
SONNENFELD	s.ɑ1.n.ɪ0.n.f.ɛ0.l.d
SONNENSCHEIN	s.ɑ1.n.ɪ0.n.ʃ.aɪ0.n
SONNER	s.ɑ1.n.ɚ0
SONNET	s.ɑ1.n.ɪ0.t
SONNETS	s.ɑ1.n.ɪ0.t.s
SONNETT	s.ɑ1.n.ʌ0.t
SONNIER	s.ʌ1.n.i0.ɚ0
SONNTAG	s.ɑ1.n.t.ʌ0.g
SONNY	s.ʌ1.n.i0
SONNY'S	s.ʌ1.n.i0.z
SONOCO	s.ʌ0.n.oʊ1.k.oʊ0
SONODA	s.oʊ0.n.oʊ1.d.ʌ0
SONOGRAM	s.ɔ1.n.ʌ0.g.ɹ.æ2.m
SONOGRAMS	s.ɔ1.n.ʌ0.g.ɹ.æ2.m.z
SONOMA	s.ʌ0.n.oʊ1.m.ʌ0
SONORA	s.ʌ0.n.ɔ1.ɹ.ʌ0
SONOROUS	s.ɑ1.n.ɚ0.ʌ0.s
SONRISE	s.ʌ1.n.ɹ.aɪ2.z
SONS	s.ʌ1.n.z
SONS'	s.ɑ1.n.z
SONS-IN-LAW	s.ʌ1.n.ɪ0.n.l.ɔ2
SONTAG	s.ɑ1.n.t.æ2.g
SONUM	s.ɑ1.n.ʌ0.m
SONY	s.oʊ1.n.i0
SONY'S	s.oʊ1.n.i0.z
SONYA	s.oʊ1.n.j.ʌ0
SOO	s.u1
SOOD	s.u1.d
SOOHOO	s.u1.h.u2
SOON	s.u1.n
SOONER	s.u1.n.ɚ0
SOONER'S	s.u1.n.ɚ0.z
SOONERS	s.u1.n.ɚ0.z
SOONEST	s.u1.n.ʌ0.s.t
SOONG	s.u1.ŋ
SOONYI	s.u2.n.j.i1
SOONYI'S	s.u2.n.j.i1.z
SOOS	s.u1.z
SOOT	s.ʊ1.t
SOOTED	s.ʊ1.t.ɪ0.d
SOOTER	s.ʊ1.t.ɚ0
SOOTHE	s.u1.ð
SOOTHED	s.u1.ð.d
SOOTHES	s.u1.ð.z
SOOTHING	s.u1.ð.ɪ0.ŋ
SOOTHINGLY	s.u1.ð.ɪ0.ŋ.l.i0
SOOTHSAYER	s.u2.θ.s.eɪ1.ɚ0
SOOTHSAYERS	s.u2.θ.s.eɪ1.ɚ0.z
SOOTS	s.ʊ1.t.s
SOOTY	s.u1.t.i0
SOOY	s.u1.i0
SOP	s.ɑ1.p
SOPE	s.oʊ1.p
SOPER	s.oʊ1.p.ɚ0
SOPHER	s.ɑ1.f.ɚ0
SOPHIA	s.oʊ0.f.i1.ʌ0
SOPHIA(1)	s.oʊ1.f.i0.ʌ0
SOPHIE	s.oʊ1.f.i0
SOPHIE'S	s.oʊ1.f.i0.z
SOPHISTICATE	s.ʌ0.f.ɪ1.s.t.ʌ0.k.eɪ2.t
SOPHISTICATE(1)	s.ʌ0.f.ɪ1.s.t.ʌ0.k.ʌ0.t
SOPHISTICATED	s.ʌ0.f.ɪ1.s.t.ʌ0.k.eɪ2.t.ɪ0.d
SOPHISTICATED(1)	s.ʌ0.f.ɪ1.s.t.ɪ0.k.eɪ2.t.ʌ0.d
SOPHISTICATES	s.ʌ0.f.ɪ1.s.t.ʌ0.k.ɪ2.t.s
SOPHISTICATION	s.ʌ0.f.ɪ2.s.t.ʌ0.k.eɪ1.ʃ.ʌ0.n
SOPHOCLES	s.ɑ1.f.ʌ0.k.l.i0.z
SOPHOMORE	s.ɑ1.f.m.ɔ2.ɹ
SOPHOMORES	s.ɑ1.f.m.ɔ2.ɹ.z
SOPHOMORIC	s.ɑ2.f.oʊ0.m.ɑ1.ɹ.ɪ0.k
SOPHRONIA	s.oʊ0.f.ɹ.oʊ1.n.i0.ʌ0
SOPHY	s.oʊ1.f.i0
SOPKO	s.oʊ1.p.k.oʊ0
SOPP	s.ɑ1.p
SOPPING	s.ɑ1.p.ɪ0.ŋ
SOPRANO	s.ʌ0.p.ɹ.ɑ1.n.oʊ0
SOPRANO(1)	s.ʌ0.p.ɹ.æ1.n.oʊ0
SOPRANOS	s.ʌ0.p.ɹ.æ1.n.oʊ0.z
SOPS	s.ɑ1.p.s
SOQUIP	s.oʊ1.k.w.ɪ0.p
SOR	s.ɔ1.ɹ
SORANNO	s.ɔ0.ɹ.ɑ1.n.oʊ0
SORBELLO	s.ɔ2.ɹ.b.ɛ1.l.oʊ0
SORBER	s.ɔ1.ɹ.b.ɚ0
SORBET	s.ɔ2.ɹ.b.eɪ1
SORBET(1)	s.ɔ1.ɹ.b.ɛ0.t
SORBO	s.ɔ1.ɹ.b.oʊ0
SORBONNE	s.ɔ0.ɹ.b.ɑ1.n
SORBUS	s.ɔ1.ɹ.b.ʌ0.s
SORCE	s.ɔ1.ɹ.s
SORCERER	s.ɔ1.ɹ.s.ɚ0.ɚ0
SORCERERS	s.ɔ1.ɹ.s.ɚ0.ɚ0.z
SORCERY	s.ɔ1.ɹ.s.ɚ0.i0
SORCHA	s.ɔ1.ɹ.k.ʌ0
SORCI	s.ɔ1.ɹ.tʃ.i0
SORDID	s.ɔ1.ɹ.d.ʌ0.d
SORDONI	s.ɔ0.ɹ.d.oʊ1.n.i0
SORE	s.ɔ1.ɹ
SOREL	s.ɔ1.ɹ.ʌ0.l
SORELL	s.ɔ1.ɹ.ʌ0.l
SORELY	s.ɔ1.ɹ.l.i0
SORENSEN	s.ɔ1.ɹ.ɪ0.n.s.ʌ0.n
SORENSON	s.ɔ1.ɹ.ʌ0.n.s.ʌ0.n
SORENTO	s.ɚ0.ɛ1.n.t.oʊ0
SORENTO'S	s.ɚ0.ɛ1.n.t.oʊ0.z
SORES	s.ɔ1.ɹ.z
SOREY	s.ɔ1.ɹ.i0
SORG	s.ɔ1.ɹ.g
SORGE	s.ɔ1.ɹ.dʒ
SORGEN	s.ɔ1.ɹ.g.ʌ0.n
SORGHUM	s.ɔ1.ɹ.g.ʌ0.m
SORIA	s.ɔ1.ɹ.i0.ʌ0
SORIANO	s.ɔ0.ɹ.i0.ɑ1.n.oʊ0
SORICE	s.ɔ1.ɹ.ɪ0.s
SORIN	s.ɔ1.ɹ.ɪ0.n
SORKIN	s.ɔ1.ɹ.k.ɪ0.n
SORKOW	s.ɔ1.ɹ.k.aʊ2
SORLIE	s.ɔ1.ɹ.l.i0
SOROKA	s.ɔ0.ɹ.oʊ1.k.ʌ0
SORORITIES	s.ɚ0.ɔ1.ɹ.ʌ0.t.i0.z
SORORITY	s.ɚ0.ɔ1.ɹ.ʌ0.t.i0
SOROS	s.ɔ1.ɹ.oʊ0.s
SOROS'S	s.ɔ1.ɹ.oʊ0.s.ɪ0.z
SOROVSKI	s.ɔ0.ɹ.ɔ1.v.s.k.i0
SOROVSKI'S	s.ɔ0.ɹ.ɔ1.v.s.k.i0.z
SORPASSO	s.ɔ0.ɹ.p.ɑ1.s.oʊ0
SORREL	s.ɔ1.ɹ.ʌ0.l
SORRELL	s.ɔ1.ɹ.ʌ0.l
SORRELL'S	s.ɔ1.ɹ.ʌ0.l.z
SORRELLS	s.ɔ1.ɹ.ʌ0.l.z
SORRELS	s.ɔ1.ɹ.ʌ0.l.z
SORRENTI	s.ɔ0.ɹ.ɛ1.n.t.i0
SORROW	s.ɑ1.ɹ.oʊ0
SORROWFUL	s.ɑ1.ɹ.oʊ0.f.ʌ0.l
SORROWS	s.ɑ1.ɹ.oʊ0.z
SORRY	s.ɑ1.ɹ.i0
SORT	s.ɔ1.ɹ.t
SORTED	s.ɔ1.ɹ.t.ɪ0.d
SORTER	s.ɔ1.ɹ.t.ɚ0
SORTERS	s.ɔ1.ɹ.t.ɚ0.z
SORTIE	s.ɔ1.ɹ.t.i0
SORTIES	s.ɔ1.ɹ.t.i0.z
SORTING	s.ɔ1.ɹ.t.ɪ0.ŋ
SORTINO	s.ɔ0.ɹ.t.i1.n.oʊ0
SORTOR	s.ɔ1.ɹ.t.ɚ0
SORTS	s.ɔ1.ɹ.t.s
SORUM	s.ɔ1.ɹ.ʌ0.m
SORUS	s.ɔ1.ɹ.ʌ0.s
SORVINO	s.ɔ0.ɹ.v.i1.n.oʊ2
SOS	ɛ2.oʊ2.ɛ1.s
SOSA	s.oʊ1.s.ʌ0
SOSEBEE	s.ɑ1.s.ɪ0.b.i0
SOSHI	s.oʊ1.ʃ.i2
SOSIN	s.oʊ1.s.ɪ2.n
SOSINSKI	s.ʌ0.s.ɪ1.n.s.k.i2
SOSKIN	s.ɑ1.s.k.ɪ0.n
SOSNA	s.oʊ1.s.n.ʌ0
SOSNOFF	s.ɔ1.s.n.ɔ0.f
SOSNOFF'S	s.ɔ1.s.n.ɔ0.f.s
SOSNOWSKI	s.ʌ0.s.n.ɔ1.f.s.k.i2
SOSS	s.ɔ1.s
SOSSAMON	s.oʊ0.s.ɑ0.m.ɔ1.n
SOSUKE	s.oʊ0.s.u1.k.eɪ2
SOT	s.ɔ1.t
SOTAK	s.oʊ1.t.ʌ0.k
SOTELLO	s.oʊ0.t.ɛ1.l.oʊ2
SOTELO	s.oʊ0.t.ɛ1.l.oʊ2
SOTER	s.oʊ1.t.ɚ0
SOTHEBY	s.ɑ1.θ.ʌ0.b.i2
SOTHEBY'S	s.ɑ1.θ.ʌ0.b.i0.z
SOTO	s.oʊ1.t.oʊ0
SOTOLONGO	s.oʊ2.t.oʊ0.l.oʊ1.ŋ.g.oʊ2
SOTOMAYOR	s.oʊ2.t.oʊ0.m.eɪ0.ɔ1.ɹ
SOTTI	s.oʊ1.t.i2
SOTTILE	s.oʊ1.t.ʌ0.l
SOUCCAR	s.u1.k.ɑ2.ɹ
SOUCEK	s.oʊ1.s.ɪ0.k
SOUCIE	s.u1.s.i2
SOUCY	s.oʊ1.s.i0
SOUDER	s.aʊ1.d.ɚ0
SOUDERS	s.aʊ1.d.ɚ0.z
SOUERS	s.aʊ1.ɚ0.z
SOUFFLE	s.u0.f.l.eɪ1
SOUGHT	s.ɔ1.t
SOUK	s.u1.k
SOUKUP	s.aʊ1.k.ʌ0.p
SOUL	s.oʊ1.l
SOULE	s.aʊ1.l
SOULES	s.u1.l.z
SOULFUL	s.oʊ1.l.f.ʌ0.l
SOULIER	s.u1.l.i2.ɚ0
SOULJAH	s.oʊ1.l.j.ɑ2
SOULLESS	s.oʊ1.l.l.ʌ0.s
SOULLIERE	s.u1.l.i0.ɛ0.ɹ
SOULS	s.oʊ1.l.z
SOUND	s.aʊ1.n.d
SOUND'S	s.aʊ1.n.d.z
SOUNDBITE	s.aʊ1.n.d.b.aɪ2.t
SOUNDBITES	s.aʊ1.n.d.b.aɪ2.t.s
SOUNDED	s.aʊ1.n.d.ɪ0.d
SOUNDER	s.aʊ1.n.d.ɚ0
SOUNDEST	s.aʊ1.n.d.ɪ0.s.t
SOUNDING	s.aʊ1.n.d.ɪ0.ŋ
SOUNDINGS	s.aʊ1.n.d.ɪ0.ŋ.z
SOUNDLY	s.aʊ1.n.d.l.i0
SOUNDNESS	s.aʊ1.n.d.n.ʌ0.s
SOUNDS	s.aʊ1.n.d.z
SOUNDS(1)	s.aʊ1.n.z
SOUNDSCAN	s.aʊ1.n.d.s.k.æ2.n
SOUNDTRACK	s.aʊ1.n.d.t.ɹ.æ2.k
SOUNDTRACK(1)	s.aʊ1.n.t.ɹ.æ2.k
SOUNDTRACKS	s.aʊ1.n.d.t.ɹ.æ2.k.s
SOUNDTRACKS(1)	s.aʊ1.n.t.ɹ.æ2.k.s
SOUNDVIEW	s.aʊ1.n.d.v.j.u2
SOUP	s.u1.p
SOUP'S	s.u1.p.s
SOUPED	s.u1.p.t
SOUPS	s.u1.p.s
SOUPY	s.u1.p.i2
SOUR	s.aʊ1.ɚ0
SOUR(1)	s.aʊ1.ɹ
SOURBY	s.aʊ1.ɹ.b.i0
SOURCE	s.ɔ1.ɹ.s
SOURCE'S	s.ɔ1.ɹ.s.ɪ0.z
SOURCEBOOK	s.ɔ1.ɹ.s.b.ʊ2.k
SOURCES	s.ɔ1.ɹ.s.ʌ0.z
SOURCES'	s.ɔ1.ɹ.s.ʌ0.z
SOURCING	s.ɔ1.ɹ.s.ɪ0.ŋ
SOURED	s.aʊ1.ɚ0.d
SOURING	s.aʊ1.ɚ0.ɪ0.ŋ
SOURIS	s.u1.ɹ.ɪ0.s
SOURROUILLE	s.ɔ0.ɹ.u1.i0
SOURS	s.aʊ1.ɚ0.z
SOURS(1)	s.aʊ1.ɹ.z
SOUS	s.u1.z
SOUSA	s.u1.z.ʌ0
SOUSA'S	s.u1.z.ʌ0.z
SOUSAPHONE	s.u1.z.ʌ0.f.oʊ2.n
SOUSLEY	s.aʊ1.s.l.i0
SOUTAR	s.u0.t.ɑ1.ɹ
SOUTER	s.u1.t.ɚ0
SOUTER(1)	s.aʊ1.t.ɚ0
SOUTH	s.aʊ1.θ
SOUTH'S	s.aʊ1.θ.s
SOUTHALL	s.aʊ1.θ.ʌ0.l
SOUTHAM	s.aʊ1.θ.ʌ0.m
SOUTHAMPTON	s.aʊ2.θ.h.æ1.m.p.t.ʌ0.n
SOUTHARD	s.aʊ1.θ.ɚ0.d
SOUTHBOUND	s.aʊ1.θ.b.aʊ2.n.d
SOUTHDOWN	s.aʊ1.θ.d.aʊ2.n
SOUTHDOWN'S	s.aʊ1.θ.d.aʊ2.n.z
SOUTHEAST	s.aʊ2.θ.i1.s.t
SOUTHEAST'S	s.aʊ2.θ.i1.s.t.s
SOUTHEASTERN	s.aʊ2.θ.i1.s.t.ɚ0.n
SOUTHEASTERN'S	s.aʊ2.θ.i1.s.t.ɚ0.n.z
SOUTHER	s.ʌ1.ð.ɚ0
SOUTHERLAND	s.ʌ1.ð.ɚ0.l.ʌ0.n.d
SOUTHERLY	s.ʌ1.ð.ɚ0.l.i0
SOUTHERN	s.ʌ1.ð.ɚ0.n
SOUTHERN'S	s.ʌ1.ð.ɚ0.n.z
SOUTHERNER	s.ʌ1.ð.ɚ0.n.ɚ0
SOUTHERNERS	s.ʌ1.ð.ɚ0.n.ɚ0.z
SOUTHERNMOST	s.ʌ1.ð.ɚ0.n.m.oʊ2.s.t
SOUTHERNNET	s.ʌ1.ð.ɚ0.n.ɛ0.t
SOUTHERNNET'S	s.ʌ1.ð.ɚ0.n.ɛ0.t.s
SOUTHERS	s.ʌ1.ð.ɚ0.z
SOUTHFIELD	s.aʊ1.θ.f.i2.l.d
SOUTHGATE	s.aʊ1.θ.g.eɪ2.t
SOUTHIN	s.aʊ1.θ.ɪ2.n
SOUTHLAND	s.aʊ1.θ.l.æ2.n.d
SOUTHLAND'S	s.aʊ1.θ.l.æ2.n.d.z
SOUTHLIFE	s.aʊ1.θ.l.aɪ2.f
SOUTHMARK	s.aʊ1.θ.m.ɑ2.ɹ.k
SOUTHMARK'S	s.aʊ1.θ.m.ɑ2.ɹ.k.s
SOUTHOLD	s.aʊ1.θ.oʊ2.l.d
SOUTHPORT	s.aʊ1.θ.p.ɔ2.ɹ.t
SOUTHS	s.aʊ1.θ.s
SOUTHSIDE	s.aʊ1.θ.s.aɪ2.d
SOUTHSTATE	s.aʊ1.θ.s.t.eɪ2.t
SOUTHWALL	s.aʊ1.θ.w.ɔ2.l
SOUTHWARD	s.aʊ1.θ.w.ɚ0.d
SOUTHWAY	s.aʊ1.θ.w.eɪ2
SOUTHWELL	s.aʊ1.θ.w.ɛ2.l
SOUTHWEST	s.aʊ2.θ.w.ɛ1.s.t
SOUTHWEST'S	s.aʊ2.θ.w.ɛ1.s.t.s
SOUTHWESTERN	s.aʊ2.θ.w.ɛ1.s.t.ɚ0.n
SOUTHWICK	s.aʊ1.θ.w.ɪ0.k
SOUTHWOOD	s.aʊ1.θ.w.ʊ2.d
SOUTHWORTH	s.aʊ1.θ.w.ɚ0.θ
SOUTO	s.u1.t.oʊ0
SOUVENIR	s.u2.v.ʌ0.n.ɪ1.ɹ
SOUVENIRS	s.u2.v.ʌ0.n.ɪ1.ɹ.z
SOUVEROFF	s.u1.v.ɚ0.ɔ0.f
SOUZA	s.u1.z.ʌ0
SOUZAS	s.u1.z.ʌ0.z
SOVA	s.oʊ1.v.ʌ0
SOVEREIGN	s.ɑ1.v.ɹ.ʌ0.n
SOVEREIGNS	s.ɑ1.v.ɹ.ʌ0.n.z
SOVEREIGNTY	s.ɑ1.v.ɹ.ʌ0.n.t.i0
SOVETSKAYA	s.oʊ2.v.ɛ0.t.s.k.aɪ1.ɑ0
SOVEXPORTFILM	s.oʊ2.v.ɛ2.k.s.p.ɔ0.ɹ.t.f.ɪ1.l.m
SOVEY	s.oʊ1.v.i0
SOVIET	s.oʊ1.v.i0.ʌ0.t
SOVIET(1)	s.oʊ1.v.i0.ɛ2.t
SOVIET'S	s.oʊ1.v.i0.ɛ2.t.s
SOVIET-UNION	s.oʊ1.v.i0.ɛ2.t.j.u1.n.j.ʌ0.n
SOVIETOLOGIST	s.oʊ2.v.i0.ʌ0.t.ɑ1.l.ʌ0.dʒ.ɪ0.s.t
SOVIETOLOGISTS	s.oʊ2.v.i0.ʌ0.t.ɑ1.l.ʌ0.dʒ.ɪ0.s.t.s
SOVIETS	s.oʊ1.v.i0.ɛ2.t.s
SOVIETS'	s.oʊ1.v.i0.ɛ2.t.s
SOVINE	s.ɑ1.v.aɪ0.n
SOVRAN	s.ɑ1.v.ɹ.ʌ0.n
SOVRAN'S	s.ɑ1.v.ɹ.ʌ0.n.z
SOVRANS	s.ɑ1.v.ɹ.ʌ0.n.z
SOVYETSKY	s.oʊ0.v.j.ɛ1.t.s.k.i2
SOW	s.aʊ1
SOW(1)	s.oʊ1
SOWA	s.oʊ1.ʌ0
SOWARD	s.oʊ1.ɚ0.d
SOWARDS	s.oʊ1.ɚ0.d.z
SOWASH	s.oʊ1.ʌ0.ʃ
SOWATA	s.oʊ2.ɑ1.t.ʌ0
SOWATA'S	s.oʊ2.ɑ1.t.ʌ0.z
SOWDEN	s.oʊ1.d.ʌ0.n
SOWDER	s.oʊ1.d.ɚ0
SOWDERS	s.oʊ1.d.ɚ0.z
SOWED	s.aʊ1.d
SOWED(1)	s.oʊ1.d
SOWELL	s.ɑ1.w.ɛ0.l
SOWER	s.oʊ1.ɚ0
SOWERS	s.oʊ1.ɚ0.z
SOWETO	s.oʊ0.eɪ1.t.oʊ0
